Count,Name,Author,Block Unit,Color,Comments,Drawing Revision Number,EdgeStyleId,FaceStyleId,File Accessed,File Created,File Last Saved By,File Location,File Modified,File Name,File Size,Hyperlink,Hyperlink Base,ID,Keywords,Layer,Linetype,Linetype Scale,Lineweight,Plot Style,Position X,Position Y,Position Z,Rotation,Scale X,Scale Y,Scale Z,Subject,Title,Total Editing Time,Unit Factor,VisualStyleId,Dim Style,DynamicDimension,TextDefinedSize,Constant,Height,Invisible,Lock Position,Material,Obliquing,Preset,Prompt,Style,Tag,Value,Verify,Width Factor,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Thickness,Major Axis Vector X,Major Axis Vector Y,Major Axis Vector Z,Major Radius,Minor Axis Vector X,Minor Axis Vector Y,Minor Axis Vector Z,Minor Radius,Radius Ratio,Start Angle,Angle,Associative,BackgroundColor,Double,Origin X,Origin Y,Pattern Name,Scale,Spacing,Type,Contents,ContentsRTF,Position X1,Position Y1,Position Z1,ShowBorders,Width,Closed,Global Width,Length,NOMBRE_ESPECIE
1,Prosopis_cineraria,,Meters,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,P066,,SL_TREE_PROSOPIS_CINERARIA,ByLayer,1.0000,ByLayer,ByLayer,680010.3068,2748702.6810,0.0000,65,1.0000,1.0000,1.0000,,,6154,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Hatch,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,0,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,,,,,,,,,,50.2655,,,,,,,,,,,,,,,,,,65,False,,False,680010.3068,2748702.6810,ANSI31,0.1000,0.1000,PreDefined,,,,,,,,,,,
1,Hatch,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_TRUNK,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,,,,,,,,,,0.1963,,,,,,,,,,,,,,,,,,65,True,,False,679935.0396,2748673.4027,SOLID,1.0000,1.0000,PreDefined,,,,,,,,,,,
1,Circle,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_TRUNK,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,0.1963,679935.0396,2748673.4027,0.0000,1.5708,0.5000,0.2500,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MText,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_LEGEND,ByLayer,1.0000,ByLayer,ByLayer,,,,65,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRO.C,{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial Narrow;}}
{\colortbl\red0\green0\blue0;}
\pard\plain\f0\cf0\fs48 PRO.C\par },679933.9642,2748672.6324,0.0000,False,38.7795,,,,
1,MText,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_LEGEND,ByLayer,1.0000,ByLayer,ByLayer,,,,65,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRO.C,{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial Narrow;}}
{\colortbl\red0\green0\blue0;}
\pard\plain\f0\cf0\fs48 PRO.C\par },680009.2314,2748701.9107,0.0000,False,38.7795,,,,
1,Attribute Definition,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_ID,ByLayer,1.0000,ByLayer,ByLayer,680009.8237,2748703.2628,0.0000,65,,,,,,6154,,(0),,,,False,0.8000,False,True,ByLayer,90,False,id,Standard,ID,,False,1.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Prosopis_cineraria,,Meters,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,P065,,SL_TREE_PROSOPIS_CINERARIA,ByLayer,1.0000,ByLayer,ByLayer,680002.6213,2748699.0497,0.0000,65,1.0000,1.0000,1.0000,,,6154,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Circle,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_CANOPY,HIDDEN,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,50.2655,680010.3068,2748702.6810,0.0000,25.1327,8.0000,4.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Hatch,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_TRUNK,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,,,,,,,,,,0.1963,,,,,,,,,,,,,,,,,,65,True,,False,680010.3068,2748702.6810,SOLID,1.0000,1.0000,PreDefined,,,,,,,,,,,
1,Circle,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_TRUNK,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,0.1963,680010.3068,2748702.6810,0.0000,1.5708,0.5000,0.2500,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Hatch,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,0,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,,,,,,,,,,50.2655,,,,,,,,,,,,,,,,,,65,False,,False,679957.6340,2748680.1310,ANSI31,0.1000,0.1000,PreDefined,,,,,,,,,,,
1,Circle,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_CANOPY,HIDDEN,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,50.2655,679957.6340,2748680.1310,0.0000,25.1327,8.0000,4.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Hatch,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_TRUNK,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,,,,,,,,,,0.1963,,,,,,,,,,,,,,,,,,65,True,,False,679957.6340,2748680.1310,SOLID,1.0000,1.0000,PreDefined,,,,,,,,,,,
1,MText,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_LEGEND,ByLayer,1.0000,ByLayer,ByLayer,,,,65,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRO.C,{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial Narrow;}}
{\colortbl\red0\green0\blue0;}
\pard\plain\f0\cf0\fs48 PRO.C\par },679986.2048,2748690.9548,0.0000,False,38.7795,,,,
1,Attribute Definition,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_ID,ByLayer,1.0000,ByLayer,ByLayer,679986.7971,2748692.3069,0.0000,65,,,,,,6154,,(0),,,,False,0.8000,False,True,ByLayer,90,False,id,Standard,ID,,False,1.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Prosopis_cineraria,,Meters,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,P063,,SL_TREE_PROSOPIS_CINERARIA,ByLayer,1.0000,ByLayer,ByLayer,679957.6340,2748680.1310,0.0000,65,1.0000,1.0000,1.0000,,,6154,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Prosopis_cineraria,,Meters,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,P061,,SL_TREE_PROSOPIS_CINERARIA,ByLayer,1.0000,ByLayer,ByLayer,679935.0396,2748673.4027,0.0000,65,1.0000,1.0000,1.0000,,,6154,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Hatch,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,0,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,,,,,,,,,,50.2655,,,,,,,,,,,,,,,,,,65,False,,False,679935.0396,2748673.4027,ANSI31,0.1000,0.1000,PreDefined,,,,,,,,,,,
1,Circle,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_CANOPY,HIDDEN,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,50.2655,679935.0396,2748673.4027,0.0000,25.1327,8.0000,4.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Circle,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_TRUNK,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,0.1963,679957.6340,2748680.1310,0.0000,1.5708,0.5000,0.2500,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MText,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_LEGEND,ByLayer,1.0000,ByLayer,ByLayer,,,,65,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRO.C,{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial Narrow;}}
{\colortbl\red0\green0\blue0;}
\pard\plain\f0\cf0\fs48 PRO.C\par },679956.5586,2748679.3607,0.0000,False,38.7795,,,,
1,Attribute Definition,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_ID,ByLayer,1.0000,ByLayer,ByLayer,679957.1509,2748680.7128,0.0000,65,,,,,,6154,,(0),,,,False,0.8000,False,True,ByLayer,90,False,id,Standard,ID,,False,1.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Circle,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_CANOPY,HIDDEN,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,28.2743,679699.7691,2748642.7242,0.0000,18.8496,6.0000,3.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Circle,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_TRUNK,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,0.1964,679699.7691,2748642.7242,0.0000,1.5708,0.5000,0.2500,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Hatch,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_TRUNK,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,,,,,,,,,,0.1964,,,,,,,,,,,,,,,,,,65,True,,False,679699.7691,2748642.7242,SOLID,1.0000,1.0000,PreDefined,,,,,,,,,,,
1,Attribute Definition,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_ID,ByLayer,1.0000,ByLayer,ByLayer,679692.6760,2748636.8293,0.0000,65,,,,,,6154,,(0),,,,False,0.8000,False,True,ByLayer,90,False,id,Standard,ID,,False,1.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Acacia_pycnantha,,Millimeters,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,F21,,SL_TREE_ACACIA_FARNESIANA,ByLayer,1.0000,ByLayer,ByLayer,679699.7691,2748642.7242,0.0000,65,1.0000,1.0000,1.0000,,,6154,0.0010,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Hatch,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,0,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,,,,,,,,,,28.2743,,,,,,,,,,,,,,,,,,65,False,,False,679699.7691,2748642.7242,ANSI31,0.1000,0.1000,PreDefined,,,,,,,,,,,
1,Hatch,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,0,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,,,,,,,,,,28.2743,,,,,,,,,,,,,,,,,,65,False,,False,679700.2429,2748616.1596,ANSI31,0.1000,0.1000,PreDefined,,,,,,,,,,,
1,Circle,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_CANOPY,HIDDEN,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,28.2743,679700.2429,2748616.1596,0.0000,18.8496,6.0000,3.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Circle,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_TRUNK,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,0.1964,679700.2429,2748616.1596,0.0000,1.5708,0.5000,0.2500,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MText,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_LEGEND,ByLayer,1.0000,ByLayer,ByLayer,,,,65,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFA.C,{\rtf1\ansi{\fonttbl{\f0\fswiss\fprq2\fcharset0 Arial Narrow;}}
{\colortbl\red0\green0\blue0;}
\pard\plain\f0\cf0\fs48 AFA.C\par },679698.4240,2748642.1343,0.0000,False,38.7796,,,,
1,Attribute Definition,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_ID,ByLayer,1.0000,ByLayer,ByLayer,679698.8325,2748643.3119,0.0000,65,,,,,,6154,,(0),,,,False,0.8000,False,True,ByLayer,90,False,id,Standard,ID,,False,1.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Acacia_pycnantha,,Millimeters,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,F16,,SL_TREE_ACACIA_FARNESIANA,ByLayer,1.0000,ByLayer,ByLayer,679700.2429,2748616.1596,0.0000,65,1.0000,1.0000,1.0000,,,6154,0.0010,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Circle,,,ByLayer,,,(0),(0),8/30/2026 11:17:18 AM,9/13/2023 10:25:18 AM,saleh.b,C:\Users\saleh.b\Desktop\GR\Muanisiyah (v4)\02_MONASYA\02_DRAWINGS\edit\04_SOFTSCAPE\04.01_LAYOUT\JVEA-GRP-MON-SFT-4001-4016 - Standard\XREF_MON,9/13/2023 10:25:18 AM,XREF_MON_SFT_TREES.dwg,1154125,,,,,SL_TREE_TRUNK,ByLayer,1.0000,ByLayer,ByLayer,,,,,,,,,,6154,,(0),,,,,,,,ByLayer,,,,,,,,,0.1964,679837.9372,2748659.1291,0.0000,1.5708,0.5000,0.2500,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
